Swimmer_ID,Time,Meet,Year,Date,Imp
85260,49.36,Saint Bonaventure vs. Pittsburgh, 2013,"Oct 19, 2013",NA
85260,47.64,2012-13 Pennsylvania Boys & Girls AAA Championships, 2013,"Mar 14, 2013",NA
85260,47.63,2012-13 Pennsylvania Boys & Girls AAA Championships, 2013,"Mar 14, 2013",NA
85260,47.10,2012-13 Pennsylvania Boys & Girls AAA Championships, 2013,"Mar 14, 2013",NA
85260,47.86,2012 YMCA National Championships (SCY), 2012,"Apr 04, 2012",-2.0%
85260,46.92,2011-12 Pennsylvania Boys & Girls AAA Championships, 2012,"Mar 15, 2012",NA
85260,47.41,2011-12 Pennsylvania Boys & Girls AAA Championships, 2012,"Mar 15, 2012",NA
85260,48.12,2010-11 Pennsylvania AAA Championships - Boys, 2011,"Mar 17, 2011",NA
201237,45.88,2018 Pennsylvania State Athletic Conference Championships, 2018,"Feb 24, 2018",+0.4%
201237,45.71,2018 Pennsylvania State Athletic Conference Championships, 2018,"Feb 24, 2018",+0.8%
201237,48.20,West Chester vs. NYU, 2018,"Jan 20, 2018",-4.6%
201237,46.08,West Chester Invitational, 2017,"Dec 09, 2017",+2.5%
201237,47.56,Thomas Murphy Invitational, 2017,"Nov 04, 2017",-0.6%
201237,48.22,Thomas Murphy Invitational, 2017,"Nov 04, 2017",-2.0%
201237,47.28,"West Chester vs. Bloomsburg, Lehigh", 2017,"Oct 20, 2017",NA
201237,46.31,2017 NCAA Division II Championship Festival, 2017,"Mar 11, 2017",-0.7%
201237,46.00,2017 Pennsylvania State Athletic Conference Championships, 2017,"Feb 19, 2017",+6.7%
201237,49.32,Bloomsburg vs. West Chester, 2016,"Oct 29, 2016",NA
201237,48.23,Pittsburgh vs. Denison, 2016,"Jan 16, 2016",-1.8%
201237,47.37,Bucknell vs. Pittsburgh, 2015,"Oct 24, 2015",NA
201237,47.93,Pittsburgh vs. West Virginia, 2015,"Jan 10, 2015",-2.5%
201237,46.74,Pittsburg Invitational, 2014,"Nov 23, 2014",NA
201237,46.58,2013-14 Pennsylvania State Championships - AAA, 2014,"Mar 12, 2014",+1.4%
201237,47.26,2013-14 Pennsylvania Non-State Best Times, 2014,"Feb 08, 2014",+0.9%
201237,47.67,2013 Speedo Wnter Junior National Championships, 2013,"Dec 14, 2013",NA
201237,47.55,"2013 Speedo Champions Series - Christiansburg, VA", 2013,"Mar 24, 2013",NA
205552,49.39,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",NA
205552,47.46,2016 Eastern College Athletic Conference Championships, 2016,"Feb 28, 2016",+2.3%
205552,48.59,Duke vs. Pittsburgh, 2015,"Oct 03, 2015",NA
205552,48.22,"Notre Dame vs. Pittsburgh, Virginia Tech", 2014,"Nov 07, 2014",+1.8%
205552,49.09,Pittsburgh vs. Duke, 2014,"Oct 11, 2014",NA
205552,46.45,2014 NCSA Junior National Championships - Boys, 2014,"Mar 21, 2014",NA
205552,47.31,2013 NCSA Junior National Championships, 2013,"Mar 13, 2013",-1.1%
205552,47.27,2012-13 Virginia Boys & Girls AAA Championships, 2013,"Feb 15, 2013",NA
205552,46.82,2012-13 Virginia Boys & Girls AAA Championships, 2013,"Feb 15, 2013",NA
205552,46.80,2012-13 Virginia Boys & Girls AAA Championships, 2013,"Feb 15, 2013",NA
205552,47.10,2011-12 Virginia Boys & Girls AAA Championships, 2012,"Feb 17, 2012",-1.2%
205552,47.69,2011-12 Virginia Boys & Girls AAA Championships, 2012,"Feb 17, 2012",-2.4%
205552,46.56,2011-12 Virginia High School Northern Region, 2012,"Feb 03, 2012",NA
205552,47.42,2011-12 Virginia High School Northern Region, 2012,"Feb 03, 2012",NA
159044,46.65,2016 Eastern College Athletic Conference Championships, 2016,"Feb 28, 2016",-1.1%
159044,46.14,Big Al Open, 2015,"Dec 06, 2015",+2.4%
159044,46.13,Big Al Open, 2015,"Dec 06, 2015",+2.4%
159044,46.26,Big Al Open, 2015,"Dec 06, 2015",+2.1%
159044,47.27,Pittsburgh Invitational, 2015,"Nov 22, 2015",+0.1%
159044,47.58,"Virginia Tech vs. Notre Dame, Pittsburgh", 2015,"Nov 07, 2015",-0.6%
159044,47.55,"Virginia Tech vs. Notre Dame, Pittsburgh", 2015,"Nov 06, 2015",-0.5%
159044,47.31,Bucknell vs. Pittsburgh, 2015,"Oct 24, 2015",+0.2%
159044,47.39,Pittsburgh vs. Georgia Tech, 2015,"Oct 17, 2015",+0.3%
159044,47.52,Duke vs. Pittsburgh, 2015,"Oct 03, 2015",NA
159044,46.89,2015 Eastern College Athletic Conference Championships, 2015,"Mar 01, 2015",+1.2%
159044,48.01,"Denison vs. Ohio State, Pittsburgh", 2015,"Jan 17, 2015",-1.2%
159044,48.01,"Denison vs. Ohio State, Pittsburgh", 2015,"Jan 17, 2015",-1.2%
159044,47.60,Pittsburgh vs. West Virginia, 2015,"Jan 10, 2015",-0.3%
159044,47.97,Pittsburg Invitational, 2014,"Nov 23, 2014",-1.1%
159044,47.67,Pittsburgh vs. Saint Bonaventure, 2014,"Oct 24, 2014",-0.5%
159044,47.45,Pittsburgh vs. Duke, 2014,"Oct 11, 2014",NA
159044,47.73,2013 Big East Conference Championships, 2013,"Mar 02, 2013",+2.4%
159044,48.91,Pittsburgh vs. West Virginia, 2013,"Jan 12, 2013",+0.3%
159044,49.04,Pittsburgh Invitational, 2012,"Nov 18, 2012",+2.6%
159044,50.33,Pittsburgh vs. Saint Bonaventure, 2012,"Oct 20, 2012",NA
159044,49.03,2011-12 Kansas Boys - Best Times, 2012,"Feb 16, 2012",NA
233438,47.96,Pittsburg Invitational, 2014,"Nov 23, 2014",+0.4%
233438,47.81,Pittsburg Invitational, 2014,"Nov 23, 2014",+0.7%
233438,48.16,Bucknell vs. Pittsburgh, 2014,"Oct 25, 2014",NA
233438,47.45,2014 YMCA Short Course National Championship, 2014,"Apr 04, 2014",NA
233438,47.78,2013 YMCA National Championships (SCY), 2013,"Apr 06, 2013",NA
233438,49.43,2012 YMCA National Championships (SCY), 2012,"Apr 02, 2012",NA
165852,48.43,Villanova vs. Pittsburgh, 2015,"Feb 07, 2015",-5.5%
165852,45.90,Pittsburg Invitational, 2014,"Nov 23, 2014",+5.2%
165852,48.42,Pittsburgh vs. Duke, 2014,"Oct 11, 2014",NA
165852,52.30,Pittsburgh vs. Duke, 2014,"Oct 11, 2014",NA
165852,48.73,George Washington vs. Drexel, 2012,"Nov 03, 2012",NA
165852,49.29,George Mason vs. George Washington, 2012,"Jan 28, 2012",NA
165852,48.00,2011 NCSA Jr National Championships, 2011,"Mar 17, 2011",-1.4%
165852,47.74,2011 NCSA Jr National Championships, 2011,"Mar 16, 2011",-0.9%
165852,47.42,2011 Washington (Md) Metropolitan Interscholastic Championships, 2011,"Feb 25, 2011",NA
165852,47.33,2011 Washington (Md) Metropolitan Interscholastic Championships, 2011,"Feb 25, 2011",NA
285067,47.16,Texas Invitational, 2017,"Dec 02, 2017",+7.9%
285067,51.21,TCU vs UTPB, 2017,"Sep 23, 2017",NA
285067,48.18,Art Adamson Invitational, 2016,"Nov 19, 2016",NA
285067,48.26,2014-15 California San Diego Section Championships - Division II, 2015,"May 13, 2015",NA
285067,48.20,2013-14 California San Diego Section Championships - Division II, 2014,"May 17, 2014",NA
233429,52.23,2012 YMCA National Championships (SCY), 2012,"Apr 04, 2012",NA
403962,51.52,2015 YMCA Short Course National Championship, 2015,"Mar 31, 2015",NA
238090,47.02,2014-15 California Southern - Div 2 Section Championships, 2015,"May 15, 2015",+2.1%
238090,47.26,2014-15 California Southern - Div 2 Section Championships, 2015,"May 15, 2015",+1.6%
238090,48.05,2014 Speedo Champions Series - California, 2014,"Dec 22, 2014",NA
275167,43.68,2019 Atlantic Coast Championships (M), 2019,"Mar 02, 2019",+2.1%
275167,43.71,2019 Atlantic Coast Championships (M), 2019,"Mar 02, 2019",+2.0%
275167,45.96,Denison vs. Pittsburgh, 2019,"Jan 18, 2019",-3.0%
275167,45.28,Pittsburgh vs. West Virginia, 2019,"Jan 05, 2019",-1.5%
275167,44.60,Pittsburgh vs. West Virginia, 2019,"Jan 05, 2019",+0.0%
275167,44.71,Ohio State Invitational, 2018,"Nov 17, 2018",-0.1%
275167,44.62,Ohio State Invitational, 2018,"Nov 17, 2018",+0.1%
275167,44.86,Ohio State Invitational, 2018,"Nov 17, 2018",-0.4%
275167,44.68,"Notre Dame vs. Pittsburgh, Virginia Tech", 2018,"Nov 02, 2018",+1.7%
275167,45.44,Virginia vs. Pittsburgh, 2018,"Oct 20, 2018",+0.1%
275167,45.49,Pittsburgh vs. George Washington, 2018,"Oct 13, 2018",+0.4%
275167,45.68,"Florida State vs. Georgia Tech, Pittsburgh", 2018,"Oct 06, 2018",NA
275167,44.10,2018 Atlantic Coast Championships (M), 2018,"Feb 24, 2018",+1.5%
275167,44.25,2018 Atlantic Coast Championships (M), 2018,"Feb 24, 2018",+1.2%
275167,45.96,Pittsburgh vs. Denison, 2018,"Jan 19, 2018",-2.6%
275167,46.07,WVU vs Pitt, 2018,"Jan 18, 2018",-2.9%
275167,46.05,WVU vs Pitt, 2018,"Jan 18, 2018",-2.8%
275167,45.14,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",-0.8%
275167,45.73,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",-2.1%
275167,45.30,Ohio State Invitational, 2017,"Nov 19, 2017",-1.2%
275167,45.09,Ohio State Invitational, 2017,"Nov 19, 2017",-0.7%
275167,46.19,"Rutgers vs. Georgetown, Pittsburgh, Seton Hall", 2017,"Nov 04, 2017",-3.1%
275167,45.89,"Pitt vs. James Madison, Michigan State, Miami (FL)", 2017,"Oct 27, 2017",-2.5%
275167,45.20,"Pitt vs. James Madison, Michigan State, Miami (FL)", 2017,"Oct 27, 2017",-0.9%
275167,44.91,"Pittsburgh vs. Louisiana State, Virginia", 2017,"Oct 21, 2017",-0.3%
275167,44.78,"Pittsburgh vs. Louisiana State, Virginia", 2017,"Oct 20, 2017",+0.6%
275167,45.04,Georgia Tech vs. Pittsburgh, 2017,"Oct 06, 2017",NA
275167,45.62,Georgia Tech vs. Pittsburgh, 2017,"Oct 06, 2017",NA
275167,43.98,2017 Atlantic Coast Championships (M), 2017,"Mar 02, 2017",+2.7%
275167,44.28,2017 Atlantic Coast Championships (M), 2017,"Mar 02, 2017",+2.0%
275167,45.31,Western PA Invitational, 2017,"Jan 28, 2017",-0.3%
275167,46.16,"Ohio State vs. Akron, Pittsburgh", 2017,"Jan 21, 2017",-2.1%
275167,46.25,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",-2.3%
275167,45.75,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",-1.2%
275167,45.98,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",-1.7%
275167,45.26,2016 AT&T Winter Championships, 2016,"Dec 03, 2016",-0.2%
275167,45.50,2016 AT&T Winter Championships, 2016,"Dec 03, 2016",-0.7%
275167,45.19,Ohio State Invitational, 2016,"Nov 20, 2016",+0.7%
275167,45.35,Ohio State Invitational, 2016,"Nov 20, 2016",+0.3%
275167,45.57,"Pittsburgh vs. Notre Dame, Virginia Tech", 2016,"Nov 04, 2016",-0.2%
275167,45.49,Pittsburgh vs. SUNY Buffalo, 2016,"Oct 28, 2016",+0.7%
275167,45.94,Pittsburgh vs. SUNY Buffalo, 2016,"Oct 28, 2016",-0.3%
275167,45.79,Virginia vs. Pittsburgh, 2016,"Oct 21, 2016",+2.1%
275167,46.79,"Boston College vs. Georgia Tech, Pittsburgh", 2016,"Oct 08, 2016",NA
275167,45.10,2016 Atlantic Coast Championships (M), 2016,"Feb 27, 2016",-0.1%
275167,45.97,Western PA Invitational, 2016,"Jan 30, 2016",-2.1%
275167,45.78,West Virginia vs. Pittsburgh, 2016,"Jan 09, 2016",-1.6%
275167,45.04,Big Al Open, 2015,"Dec 06, 2015",+0.2%
275167,45.26,Big Al Open, 2015,"Dec 06, 2015",-0.2%
275167,45.15,Pittsburgh Invitational, 2015,"Nov 22, 2015",+2.2%
275167,46.18,"Virginia Tech vs. Notre Dame, Pittsburgh", 2015,"Nov 06, 2015",+0.2%
275167,46.47,Bucknell vs. Pittsburgh, 2015,"Oct 24, 2015",-0.5%
275167,46.26,Pittsburgh vs. Georgia Tech, 2015,"Oct 17, 2015",NA
275167,44.75,2014-15 Pennsylvania AAA State Championships, 2015,"Mar 14, 2015",+1.1%
275167,44.91,2014-15 Pennsylvania AAA State Championships, 2015,"Mar 14, 2015",+0.8%
275167,44.75,2014-15 Pennsylvania Boys AAA State Championships, 2015,"Mar 14, 2015",+1.1%
275167,44.91,2014-15 Pennsylvania Boys AAA State Championships, 2015,"Mar 14, 2015",+0.8%
275167,45.26,2014 Speedo WInter Junior Championships, 2014,"Dec 13, 2014",NA
275167,45.51,2014 Speedo WInter Junior Championships, 2014,"Dec 13, 2014",NA
275167,46.03,"2014 Speedo Champions Series - Christiansburg, VA", 2014,"Mar 23, 2014",-1.0%
275167,46.36,"2014 Speedo Champions Series - Christiansburg, VA", 2014,"Mar 23, 2014",-1.7%
275167,45.57,2013-14 Pennsylvania State Championships - AAA, 2014,"Mar 12, 2014",NA
275167,46.12,2013-14 Pennsylvania State Championships - AAA, 2014,"Mar 12, 2014",NA
275167,47.22,2012-13 Pennsylvania Boys & Girls AAA Championships, 2013,"Mar 14, 2013",NA
275167,47.17,2012-13 Pennsylvania Boys & Girls AAA Championships, 2013,"Mar 14, 2013",NA
275145,47.52,2016 Eastern College Athletic Conference Championships, 2016,"Feb 28, 2016",-1.0%
275145,51.21,West Virginia vs. Pittsburgh, 2016,"Jan 09, 2016",-8.9%
275145,47.04,Big Al Open, 2015,"Dec 06, 2015",+0.5%
275145,48.10,Pittsburgh Invitational, 2015,"Nov 22, 2015",+1.5%
275145,47.28,Pittsburgh Invitational, 2015,"Nov 22, 2015",+3.2%
275145,48.85,"Virginia Tech vs. Notre Dame, Pittsburgh", 2015,"Nov 07, 2015",NA
275145,48.01,Speedo Champions Series - Christiansburg, 2015,"Mar 22, 2015",-2.9%
275145,47.26,Speedo Champions Series - Christiansburg, 2015,"Mar 22, 2015",-1.3%
275145,47.16,Speedo Champions Series - Christiansburg, 2015,"Mar 21, 2015",-1.1%
275145,46.65,2014-15 Pennsylvania Boys AAA State Championships, 2015,"Mar 14, 2015",+2.5%
275145,46.95,2014-15 Pennsylvania Boys AAA State Championships, 2015,"Mar 14, 2015",+1.9%
275145,47.93,53rd Annual Christmas Meet, 2014,"Dec 14, 2014",+0.4%
275145,47.87,53rd Annual Christmas Meet, 2014,"Dec 14, 2014",+0.5%
275145,48.12,The Mark J. Braun Fall Classic, 2014,"Nov 23, 2014",NA
275145,48.98,The Mark J. Braun Fall Classic, 2014,"Nov 23, 2014",NA
275145,48.66,"2014 Speedo Champions Series - Christiansburg, VA", 2014,"Mar 23, 2014",NA
225335,48.94,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",NA
225335,48.61,Western PA Invitational, 2016,"Jan 30, 2016",-2.0%
225335,47.64,Pittsburgh Invitational, 2015,"Nov 22, 2015",+0.4%
225335,47.84,Duke vs. Pittsburgh, 2015,"Oct 03, 2015",NA
225335,47.50,2015 Lake Erie Senior Championships, 2015,"Mar 07, 2015",-1.8%
225335,46.68,2014-15 Ohio State Championships, 2015,"Feb 27, 2015",+1.8%
225335,47.01,2014-15 Ohio State Championships, 2015,"Feb 27, 2015",+1.1%
225335,47.52,2015 Northeast Classic Finals, 2015,"Jan 17, 2015",+2.0%
225335,48.51,40th Annual Viking High School Invitational, 2014,"Dec 20, 2014",NA
225335,49.32,40th Annual Viking High School Invitational, 2014,"Dec 20, 2014",NA
225335,47.30,2014 NCSA Junior National Championships - Boys, 2014,"Mar 20, 2014",-1.3%
225335,46.71,2013-14 Ohio State Championships, 2014,"Feb 21, 2014",0.0%
225335,47.07,2013-14 Ohio State Championships, 2014,"Feb 21, 2014",-0.8%
225335,46.71,2013-14 Ohio District & Sectional Best Times, 2014,"Feb 07, 2014",NA
236552,49.03,"Ohio State vs. Akron, Pittsburgh", 2017,"Jan 21, 2017",NA
236552,48.60,2015 Speedo Champions Series - Federal Way, 2015,"Mar 14, 2015",-1.0%
236552,48.11,2015 Speedo Champions Series - Federal Way, 2015,"Mar 12, 2015",+3.0%
236552,49.58,2015 CO TOPS Colorado Open, 2015,"Jan 24, 2015",NA
236552,49.68,2015 CO TOPS Colorado Open, 2015,"Jan 24, 2015",NA
236552,49.30,2013-14 Colorado State Championships - Boys 5A, 2014,"May 16, 2014",NA
275117,48.34,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",-0.4%
275117,48.14,"Pittsburgh vs. Notre Dame, Virginia Tech", 2016,"Nov 05, 2016",+2.8%
275117,49.53,Pittsburgh vs. SUNY Buffalo, 2016,"Oct 28, 2016",NA
275117,48.13,Pittsburgh vs. Denison, 2016,"Jan 16, 2016",-2.4%
275117,47.92,Big Al Open, 2015,"Dec 06, 2015",-1.9%
275117,47.01,Pittsburgh Invitational, 2015,"Nov 22, 2015",+3.2%
275117,48.54,"Virginia Tech vs. Notre Dame, Pittsburgh", 2015,"Nov 07, 2015",NA
275117,47.66,2015 Tom Dolan Invitational, 2014,"Dec 14, 2014",NA
305951,46.65,Ohio State Winter Invitational, 2019,"Feb 16, 2019",NA
305951,47.34,Ohio State Winter Invitational, 2019,"Feb 16, 2019",NA
305951,47.29,Ohio State Winter Invite, 2018,"Feb 10, 2018",+0.1%
305951,47.33,Ohio State Winter Invite, 2018,"Feb 10, 2018",+0.1%
305951,47.36,Western Pennsylvania Invitational, 2018,"Jan 27, 2018",+0.2%
305951,49.29,WVU vs Pitt, 2018,"Jan 18, 2018",-3.8%
305951,47.47,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",+0.0%
305951,48.30,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",-1.7%
305951,48.80,"Pitt vs. James Madison, Michigan State, Miami (FL)", 2017,"Oct 27, 2017",-2.8%
305951,48.37,"Pittsburgh vs. Louisiana State, Virginia", 2017,"Oct 21, 2017",-1.9%
305951,47.49,"Pittsburgh vs. Louisiana State, Virginia", 2017,"Oct 20, 2017",NA
305951,47.28,Ohio State Winter Invite 2017, 2017,"Feb 11, 2017",NA
305951,47.85,Ohio State Winter Invite 2017, 2017,"Feb 11, 2017",NA
305951,47.06,"2016 YMCA Short Course National Championships, April 8, Greensboro, NC", 2016,"Apr 08, 2016",NA
305951,47.81,"2016 YMCA Short Course National Championships, April 8, Greensboro, NC", 2016,"Apr 08, 2016",NA
305951,47.80,2015 Florida Senior Championships, 2015,"Mar 01, 2015",-1.3%
305951,47.33,2015 Florida Senior Championships, 2015,"Feb 28, 2015",-0.3%
305951,47.19,2014-15 Florida State Championships - 4A, 2014,"Nov 07, 2014",NA
305951,48.98,2014 NCSA Junior National Championships - Boys, 2014,"Mar 21, 2014",NA
290952,46.24,2017 Atlantic Coast Championships (M), 2017,"Mar 02, 2017",+1.3%
290952,48.11,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",-2.7%
290952,46.86,Ohio State Invitational, 2016,"Nov 20, 2016",+2.4%
290952,47.05,Ohio State Invitational, 2016,"Nov 20, 2016",+2.0%
290952,48.27,"Pittsburgh vs. Notre Dame, Virginia Tech", 2016,"Nov 04, 2016",-0.6%
290952,47.99,Pittsburgh vs. SUNY Buffalo, 2016,"Oct 28, 2016",+0.4%
290952,48.17,Virginia vs. Pittsburgh, 2016,"Oct 21, 2016",+2.5%
290952,49.40,"Boston College vs. Georgia Tech, Pittsburgh", 2016,"Oct 08, 2016",NA
290952,46.74,"2016 YMCA Short Course National Championships, April 8, Greensboro, NC", 2016,"Apr 08, 2016",-0.7%
290952,51.31,2016 YMCA Short Course National Championships Time Trials, 2016,"Apr 08, 2016",-10.6%
290952,46.40,2016 Winterfest Invitational, 2016,"Jan 09, 2016",+2.4%
290952,47.56,Diplomat Swim Club  Speedo Holiday Classic, 2015,"Dec 06, 2015",NA
290952,47.86,Diplomat Swim Club  Speedo Holiday Classic, 2015,"Dec 06, 2015",NA
290952,47.26,2015 YMCA Short Course National Championship, 2015,"Apr 03, 2015",NA
433591,45.87,Pittsburgh vs. Denison, 2020,"Jan 17, 2020",NA
433591,46.18,Denison vs. Pittsburgh, 2019,"Jan 18, 2019",-5.0%
433591,43.97,Ohio State Invitational, 2018,"Nov 17, 2018",+3.6%
433591,45.60,"Notre Dame vs. Pittsburgh, Virginia Tech", 2018,"Nov 03, 2018",NA
433591,45.89,Pittsburgh vs. Denison, 2018,"Jan 19, 2018",-1.8%
433591,46.05,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",-2.2%
433591,45.63,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",-1.2%
433591,45.08,Ohio State Invitational, 2017,"Nov 19, 2017",+1.1%
433591,45.58,"Pittsburgh vs. Louisiana State, Virginia", 2017,"Oct 21, 2017",NA
249159,44.62,Western PA Invitational, 2017,"Jan 28, 2017",+1.7%
249159,46.43,"Ohio State vs. Akron, Pittsburgh", 2017,"Jan 21, 2017",-2.2%
249159,46.20,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",-1.7%
249159,46.20,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",-1.7%
249159,45.41,Ohio State Invitational, 2016,"Nov 20, 2016",+0.5%
249159,45.65,"Pittsburgh vs. Notre Dame, Virginia Tech", 2016,"Nov 05, 2016",+0.3%
249159,46.87,"Boston College vs. Georgia Tech, Pittsburgh", 2016,"Oct 08, 2016",NA
249159,45.80,"Boston College vs. Georgia Tech, Pittsburgh", 2016,"Oct 08, 2016",NA
249159,45.77,UNLV vs. Air Force Academy, 2015,"Jan 24, 2015",-4.3%
249159,52.21,UNLV Invitational, 2014,"Dec 15, 2014",-19.0%
249159,45.78,UNLV Invitational, 2014,"Dec 15, 2014",-4.3%
249159,45.60,UNLV vs. Arizona State, 2014,"Dec 06, 2014",-3.9%
249159,43.89,Missouri Invitational, 2014,"Nov 22, 2014",+4.5%
249159,44.33,Missouri Invitational, 2014,"Nov 22, 2014",+3.5%
249159,44.31,Missouri Invitational, 2014,"Nov 22, 2014",+3.5%
249159,45.94,UNLV vs. Denver, 2014,"Nov 07, 2014",NA
249159,47.98,UC-Santa Barbara vs. UNLV, 2014,"Jan 11, 2014",NA
249159,47.87,UNLV Winter Invitational, 2012,"Dec 17, 2012",-5.9%
249159,46.93,UNLV Winter Invitational, 2012,"Dec 17, 2012",-3.9%
249159,45.19,Missouri Invitational, 2012,"Dec 01, 2012",+3.5%
249159,46.84,UNLV vs. Brigham Young, 2012,"Nov 03, 2012",NA
342453,48.21,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",NA
342453,50.01,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",NA
342453,48.56,The 2015 Mark J. Braun Fall Cl, 2015,"Nov 21, 2015",NA
342453,50.65,The Mark J. Braun Fall Classic, 2014,"Nov 23, 2014",NA
323407,48.15,2016 Virginia 5A High School League Championships, 2016,"Feb 19, 2016",-1.2%
323407,48.73,2016 Virginia 5A High School League Championships, 2016,"Feb 19, 2016",-2.4%
323407,48.93,Ben Hair Memorial swim and dive meet, 2016,"Jan 04, 2016",-2.8%
323407,47.60,22nd Annual YOTA/TYR Capital Classic, 2015,"Dec 06, 2015",NA
323407,48.64,22nd Annual YOTA/TYR Capital Classic, 2015,"Dec 06, 2015",NA
323407,48.87,2014-15 Virginia 5A High School League Championships, 2015,"Feb 21, 2015",NA
323407,49.10,2014-15 Virginia 5A High School League Championships, 2015,"Feb 21, 2015",NA
323407,49.47,2013-14 Virginia High School League 5A State Championships, 2014,"Feb 21, 2014",NA
254044,47.30,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",+1.0%
254044,47.20,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",+1.3%
254044,47.80,Pittsburgh vs. SUNY Buffalo, 2016,"Oct 28, 2016",NA
254044,47.95,FGC Senior Championships @ SOFLO, 2016,"Mar 18, 2016",NA
254044,53.30,FGC Senior Championships @ SOFLO, 2016,"Mar 18, 2016",NA
254044,47.51,FGC Senior Championships @ SOFLO, 2016,"Mar 18, 2016",NA
506387,44.90,Western PA Invite, 2020,"Jan 24, 2020",NA
506387,45.27,Denison vs. Pittsburgh, 2019,"Jan 18, 2019",NA
506387,46.29,Pittsburgh vs. Denison, 2018,"Jan 19, 2018",-1.9%
506387,45.44,Ohio State Invitational, 2017,"Nov 19, 2017",+0.8%
506387,45.79,"Pittsburgh vs. Louisiana State, Virginia", 2017,"Oct 20, 2017",NA
502641,45.14,2020 Atlantic Coast Championships (M), 2020,"Feb 29, 2020",+1.3%
502641,46.65,Western PA Invite, 2020,"Jan 24, 2020",-2.0%
502641,48.21,West Virginia vs. Pittsburgh, 2020,"Jan 04, 2020",-5.4%
502641,45.87,Purdue Invitational, 2019,"Nov 23, 2019",+1.6%
502641,45.75,Purdue Invitational, 2019,"Nov 23, 2019",+1.8%
502641,46.63,Pittsburgh vs. Notre Dame, 2019,"Nov 09, 2019",-0.1%
502641,46.60,Pittsburgh vs. Notre Dame, 2019,"Nov 08, 2019",+0.6%
502641,47.15,Michigan State vs. Pittsburgh, 2019,"Oct 18, 2019",-0.5%
502641,46.90,TYR FALL CLASSIC, 2019,"Oct 05, 2019",NA
502641,44.80,2019 Atlantic Coast Championships (M), 2019,"Mar 02, 2019",+2.6%
502641,46.88,Pitt Western Pa Invitational, 2019,"Jan 26, 2019",-1.9%
502641,46.72,Pittsburgh vs. West Virginia, 2019,"Jan 05, 2019",-1.6%
502641,46.43,Ohio State Invitational, 2018,"Nov 17, 2018",+1.7%
502641,46.00,Ohio State Invitational, 2018,"Nov 17, 2018",+2.6%
502641,47.23,"Notre Dame vs. Pittsburgh, Virginia Tech", 2018,"Nov 03, 2018",+1.7%
502641,48.04,Virginia vs. Pittsburgh, 2018,"Oct 20, 2018",NA
502641,45.43,2018 Atlantic Coast Championships (M), 2018,"Feb 24, 2018",+3.5%
502641,47.20,Western Pennsylvania Invitational, 2018,"Jan 27, 2018",-0.2%
502641,47.91,WVU vs Pitt, 2018,"Jan 18, 2018",-1.7%
502641,47.48,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",-0.8%
502641,48.32,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",-2.6%
502641,47.10,Ohio State Invitational, 2017,"Nov 19, 2017",+0.5%
502641,47.32,"Rutgers vs. Georgetown, Pittsburgh, Seton Hall", 2017,"Nov 04, 2017",0.0%
502641,48.04,"Pitt vs. James Madison, Michigan State, Miami (FL)", 2017,"Oct 27, 2017",-1.5%
502641,47.32,"Pittsburgh vs. Louisiana State, Virginia", 2017,"Oct 20, 2017",NA
502641,48.22,Speedo Champions Series - Eastern - Chambersburg (Region 2), 2017,"Apr 02, 2017",-2.3%
502641,47.14,WPIAL AAA Championships, 2017,"Mar 02, 2017",NA
502641,49.54,AMS GOLD CHAMPS Trees Pool University of Pittsburgh, 2016,"Mar 12, 2016",NA
342941,46.81,Ohio State Winter Invite, 2018,"Feb 10, 2018",+2.7%
342941,46.93,Ohio State Winter Invite, 2018,"Feb 10, 2018",+2.4%
342941,48.10,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",NA
342941,48.18,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",NA
